EventId,Type,Severity,StartTime(UTC),EndTime(UTC),Precipitation(in),TimeZone,AirportCode,LocationLat,LocationLng,City,County,State,ZipCode
W-1648724,Snow,Light,2016-02-24 21:55:00+00:00,2016-02-24 22:35:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648725,Cold,Severe,2016-02-24 22:35:00+00:00,2016-02-24 23:15:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648726,Snow,Light,2016-02-24 23:15:00+00:00,2016-02-25 05:55:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648727,Rain,Light,2016-02-25 05:55:00+00:00,2016-02-25 06:35:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648728,Snow,Light,2016-02-25 06:55:00+00:00,2016-02-25 07:15:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648729,Rain,Light,2016-02-25 07:35:00+00:00,2016-02-25 07:55:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648730,Snow,Light,2016-02-25 07:55:00+00:00,2016-02-25 11:55:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648731,Snow,Light,2016-02-25 12:55:00+00:00,2016-02-25 13:55:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648732,Rain,Light,2016-02-28 21:55:00+00:00,2016-02-28 23:15:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648733,Rain,Light,2016-02-29 01:55:00+00:00,2016-02-29 03:35:00+00:00,0.04,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648734,Snow,Moderate,2016-03-01 10:35:00+00:00,2016-03-01 10:55:00+00:00,0.04,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648735,Snow,Light,2016-03-01 18:35:00+00:00,2016-03-01 20:55:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
