EventId,Type,Severity,StartTime(UTC),EndTime(UTC),Precipitation(in),TimeZone,AirportCode,LocationLat,LocationLng,City,County,State,ZipCode
W-7401604,Rain,Moderate,2016-02-01 13:13:00+00:00,2016-02-01 14:11:00+00:00,0.38,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401605,Rain,Light,2016-02-01 14:11:00+00:00,2016-02-01 15:30:00+00:00,0.02,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401606,Rain,Light,2016-02-01 16:53:00+00:00,2016-02-01 17:12:00+00:00,0.0,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401607,Rain,Light,2016-02-01 19:18:00+00:00,2016-02-01 19:53:00+00:00,0.0,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401608,Rain,Light,2016-02-01 20:07:00+00:00,2016-02-01 20:44:00+00:00,0.11,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401609,Rain,Moderate,2016-02-01 20:44:00+00:00,2016-02-01 21:03:00+00:00,0.28,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401610,Rain,Light,2016-02-01 21:12:00+00:00,2016-02-01 21:53:00+00:00,0.0,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401611,Rain,Light,2016-02-02 02:23:00+00:00,2016-02-02 02:53:00+00:00,0.0,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401612,Fog,Severe,2016-02-02 06:31:00+00:00,2016-02-02 07:06:00+00:00,0.0,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401613,Fog,Severe,2016-02-02 07:26:00+00:00,2016-02-02 11:59:00+00:00,0.0,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401614,Rain,Moderate,2016-02-05 07:46:00+00:00,2016-02-05 07:57:00+00:00,0.67,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401615,Rain,Light,2016-02-05 07:57:00+00:00,2016-02-05 08:53:00+00:00,0.17,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401616,Rain,Light,2016-02-06 23:53:00+00:00,2016-02-07 05:06:00+00:00,0.26,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401617,Rain,Light,2016-02-07 07:53:00+00:00,2016-02-07 09:53:00+00:00,0.01,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401618,Rain,Light,2016-02-15 16:42:00+00:00,2016-02-15 18:28:00+00:00,0.09,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401619,Rain,Light,2016-02-15 18:53:00+00:00,2016-02-15 19:33:00+00:00,0.07,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
